NO,...1,studio_name,studio_picture,imafe_file,category,region,tag,price,area,floor,default_person,parking,description,rule
494,386,고양 스타필드 앞 모델하우스 같은 아파트,"['https://s3.hourplace.co.kr/temp/images/2019/05/13/0a5f86c4-5cb2-3408-9e5d-1d20b6ccacba.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/05/13/f99482fe-0cc2-3330-93fc-c0d7fc8b824f.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/05/13/48d2c261-6df7-3458-b87e-d6a835143724.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/05/13/8270c7fd-cd87-3249-8fe5-630a47cea57b.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/05/13/fd148605-93a9-3783-870b-6b0ee1381424.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/05/13/56a1730a-4bd6-35c1-87e9-dafe37d35fad.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/05/13/6e6d0934-a06b-3e46-9ce3-d39971552353.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/05/13/dcaa4924-1d24-3b1a-94da-a9c3ac278aa6.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/05/13/c3017b94-105f-338f-ae79-cdcd1289fae8.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/05/13/008513cb-8afb-3c29-8e23-b20117b0d82c.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/05/13/3b46d83f-c2d0-3ab8-822d-bfe66ca65adf.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/05/13/bebe8c0a-a4cf-3f68-b25f-fd1abd761cfb.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/05/13/1274016d-97c7-34d0-b6cc-8f1b7aaf58cc.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/05/13/9aa758ee-7026-367a-94d2-867bf7f57c24.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/05/13/e58f8ed9-9538-3c42-a2f1-9421b4dfeb48.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/05/13/1ca4643d-2dbb-389e-bb49-d8fdbbd339a4.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/05/13/1973093a-e5ae-3e0b-86f0-b56a17fc68d3.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/05/13/b4e1d234-8a93-3dc3-9197-fcaac35ecfc5.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/05/13/76ad8a92-4167-34ea-92f9-76e8a141b599.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/05/13/7a36ef6b-3150-37e7-8886-712cd3c86aad.jpg']","['386_0_고양_스타필드_앞_모델하우스_같은_아파트.jpg', '386_1_고양_스타필드_앞_모델하우스_같은_아파트.jpg', '386_2_고양_스타필드_앞_모델하우스_같은_아파트.jpg', '386_3_고양_스타필드_앞_모델하우스_같은_아파트.jpg', '386_4_고양_스타필드_앞_모델하우스_같은_아파트.jpg', '386_5_고양_스타필드_앞_모델하우스_같은_아파트.jpg', '386_6_고양_스타필드_앞_모델하우스_같은_아파트.jpg', '386_7_고양_스타필드_앞_모델하우스_같은_아파트.jpg', '386_8_고양_스타필드_앞_모델하우스_같은_아파트.jpg', '386_9_고양_스타필드_앞_모델하우스_같은_아파트.jpg', '386_10_고양_스타필드_앞_모델하우스_같은_아파트.jpg', '386_11_고양_스타필드_앞_모델하우스_같은_아파트.jpg', '386_12_고양_스타필드_앞_모델하우스_같은_아파트.jpg', '386_13_고양_스타필드_앞_모델하우스_같은_아파트.jpg', '386_14_고양_스타필드_앞_모델하우스_같은_아파트.jpg', '386_15_고양_스타필드_앞_모델하우스_같은_아파트.jpg', '386_16_고양_스타필드_앞_모델하우스_같은_아파트.jpg', '386_17_고양_스타필드_앞_모델하우스_같은_아파트.jpg', '386_18_고양_스타필드_앞_모델하우스_같은_아파트.jpg', '386_19_고양_스타필드_앞_모델하우스_같은_아파트.jpg']",아파트,경기,"['# 모델하우스', '# 신도시', '# 신혼부부', '# 우리결혼했어요']","50,000",112,3,10,3,"가구와 소품 대부분을 포터리반 제품을 활용하여 특유의 분위기로 꾸민 신혼느낌의 가정집입니다
거실,주방,침실,드레스룸,서재로 이뤄진 34평 아파트이며 평범한 구조지만 독특하고 감성적인 인테리어 입니다
급한 예약만 아니면 언제든지 공유 가능합니다","가구와 소품 대부분을 포터리반 제품을 활용하여 특유의 분위기로 꾸민 신혼느낌의 가정집입니다
거실,주방,침실,드레스룸,서재로 이뤄진 34평 아파트이며 평범한 구조지만 독특하고 감성적인 인테리어 입니다
급한 예약만 아니면 언제든지 공유 가능합니다"
495,390,아늑함과 독특한 컬러감이 함께 공존하는 장소,"['https://s3.hourplace.co.kr/image/user/854/2020/06/08/383bff37-ce1d-3799-ad33-8036f16c714b.jpg', 'https://s3.hourplace.co.kr/image/user/854/2020/06/08/88cb7fbb-de77-325d-81fe-3bbbc180d44c.jpg', 'https://s3.hourplace.co.kr/image/user/854/2020/06/08/1ef430d7-af1c-3983-8c25-b26192bd13d6.jpg', 'https://s3.hourplace.co.kr/image/user/854/2020/06/08/4576a5b2-8c53-352a-a110-22fb22ce0297.jpg', 'https://s3.hourplace.co.kr/image/user/854/2020/06/08/d01e7da3-c618-3995-8ef9-30c28d8d0e15.jpg', 'https://s3.hourplace.co.kr/image/user/854/2020/06/08/83120896-8e77-36e1-9a43-44bb5ad20fa8.jpg', 'https://s3.hourplace.co.kr/image/user/854/2020/06/08/8c537c88-3103-330c-87bd-d3805b4f4142.jpg']","['390_0_아늑함과_독특한_컬러감이_함께_공존하는_장소.jpg', '390_1_아늑함과_독특한_컬러감이_함께_공존하는_장소.jpg', '390_2_아늑함과_독특한_컬러감이_함께_공존하는_장소.jpg', '390_3_아늑함과_독특한_컬러감이_함께_공존하는_장소.jpg', '390_4_아늑함과_독특한_컬러감이_함께_공존하는_장소.jpg', '390_5_아늑함과_독특한_컬러감이_함께_공존하는_장소.jpg', '390_6_아늑함과_독특한_컬러감이_함께_공존하는_장소.jpg']",아파트,서울,"['# 광고촬영', '# 햇살가득', '# 라꼬르뉴', '# 키친인테리어', '# 명품다이닝', '# 인테리어', '# 명품오븐', '# 요리', '# 우드', '# 예쁜주방']","124,000",149,10,4,2,"숲속의 집 같은 아파트 공간이며, 헤링본 원목의 편안한 분위기와 독특한 컬러감의 다이닝공간이 조화롭게 공존하는 곳입니다.
1. 앞 뒤로 나무들만 보이는 곳이라 거실에서 숲속에 있는 듯한 자연친화적인 조망이 가능합니다.
2. 오전은 거실 쪽으로 햇살이 가득히 들어오며, 해질녘의 아름다운 선셋은 다이닝 공간쪽으로 조망 가능합니다.
3. 우드/화이트와 블랙 컨셉으로 꾸며져 있는 거실 + 이와 정 반대 분위기의 키친이 있어 다양한 컨셉의 장면 촬영이 가능한 곳입니다.
4. 특히, 호스트가 요리를 좋아해서 강렬한 레드색의 라꼬르뉴 오븐은 포인트 촬영에 잘 어울릴듯 합니다. 라꼬르뉴는 프리미엄 쿠킹 클래스등에서 요리 자체를 위하여서도 쓰이지만, 포인트 인테리어 역할도 톡톡히 합니다.
5. 또 다른 호스트의 취미인 음악 감상을 위하여 거실에 위치한 소너스파베르 오디오는 거실 촬영 시, 품격 높은 촬영 가능할듯 합니다.","숲속의 집 같은 아파트 공간이며, 헤링본 원목의 편안한 분위기와 독특한 컬러감의 다이닝공간이 조화롭게 공존하는 곳입니다.
1. 앞 뒤로 나무들만 보이는 곳이라 거실에서 숲속에 있는 듯한 자연친화적인 조망이 가능합니다.
2. 오전은 거실 쪽으로 햇살이 가득히 들어오며, 해질녘의 아름다운 선셋은 다이닝 공간쪽으로 조망 가능합니다.
3. 우드/화이트와 블랙 컨셉으로 꾸며져 있는 거실 + 이와 정 반대 분위기의 키친이 있어 다양한 컨셉의 장면 촬영이 가능한 곳입니다.
4. 특히, 호스트가 요리를 좋아해서 강렬한 레드색의 라꼬르뉴 오븐은 포인트 촬영에 잘 어울릴듯 합니다. 라꼬르뉴는 프리미엄 쿠킹 클래스등에서 요리 자체를 위하여서도 쓰이지만, 포인트 인테리어 역할도 톡톡히 합니다.
5. 또 다른 호스트의 취미인 음악 감상을 위하여 거실에 위치한 소너스파베르 오디오는 거실 촬영 시, 품격 높은 촬영 가능할듯 합니다."
496,391,양평군 양평읍 공흥리 한신휴플러스 아파트,"['https://s3.hourplace.co.kr/temp/images/2019/05/13/51e63721-12e6-318e-b886-4b7bfffd5fbb.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/05/13/a45240fa-dfb4-35a2-8edc-a1d6559e7a6d.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/05/13/86054b22-daad-3b65-8df0-3730e2c38eaf.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/05/13/a12a6de7-ab90-3eba-9ff3-3f80e2f21df2.jpg']","['391_0_양평군_양평읍_공흥리_한신휴플러스_아파트.jpg', '391_1_양평군_양평읍_공흥리_한신휴플러스_아파트.jpg', '391_2_양평군_양평읍_공흥리_한신휴플러스_아파트.jpg', '391_3_양평군_양평읍_공흥리_한신휴플러스_아파트.jpg']",아파트,경기,[],"25,000",83,3,15,7,주말에만 가족이 모이는 집이라 주중엔 언제라도 촬영이 가능합니다.,주말에만 가족이 모이는 집이라 주중엔 언제라도 촬영이 가능합니다.
497,392,아파트,"['https://s3.hourplace.co.kr/image/user/6838/2020/07/22/135b04c0-f9cb-379a-800d-f7b49a61e811.jpg', 'https://s3.hourplace.co.kr/image/user/6838/2020/07/22/bf2433e3-5415-34f0-b6b3-af5fc821f142.jpg', 'https://s3.hourplace.co.kr/image/user/6838/2020/07/22/a42d324a-a2de-34ef-b26d-0ff7caf8bead.jpg', 'https://s3.hourplace.co.kr/image/user/6838/2020/07/22/78e74cd5-9e04-3db8-a5ba-b804eb43419f.jpg', 'https://s3.hourplace.co.kr/image/user/6838/2020/07/22/4b9db317-365a-3a2b-a0c9-dd703234c274.jpg', 'https://s3.hourplace.co.kr/image/user/6838/2020/07/22/801387df-cd78-3b02-89fb-859a98c43d21.jpg', 'https://s3.hourplace.co.kr/image/user/6838/2020/07/22/e8415719-bbc0-3d75-8723-c1e7aa51e8f5.jpg', 'https://s3.hourplace.co.kr/image/user/6838/2020/07/22/1846a0ed-7cbd-3416-8695-b32df547ac57.jpg', 'https://s3.hourplace.co.kr/image/user/6838/2020/07/22/d2417737-a714-36a0-b705-53490cdbd45d.jpg']","['392_0_아파트.jpg', '392_1_아파트.jpg', '392_2_아파트.jpg', '392_3_아파트.jpg', '392_4_아파트.jpg', '392_5_아파트.jpg', '392_6_아파트.jpg', '392_7_아파트.jpg', '392_8_아파트.jpg']",아파트,경기,[],"62,000",109,9,5,10,아파트 가정집이에요,아파트 가정집이에요
498,393,해운대 오션뷰 /파티룸,"['https://s3.hourplace.co.kr/image/user/9135/2020/08/28/db5ee824-0cb7-3b42-a5fd-30c0216d066a.jpg', 'https://s3.hourplace.co.kr/image/user/9135/2020/08/28/7e61d9c8-8736-3528-a83d-4f2f3b22f394.jpg', 'https://s3.hourplace.co.kr/image/user/9135/2020/08/28/e14d7d90-899a-3843-8ac7-1f252f3e069e.jpg', 'https://s3.hourplace.co.kr/image/user/9135/2020/08/28/8ea4d084-5bfe-3598-87e6-6d7aff85bdd2.jpg', 'https://s3.hourplace.co.kr/image/user/9135/2020/08/28/ff57004e-81b1-3b43-baae-72c9fbb6846a.jpg', 'https://s3.hourplace.co.kr/image/user/9135/2020/08/28/70589c75-6d7b-3b8f-9c6e-4ef963d24141.jpg', 'https://s3.hourplace.co.kr/image/user/9135/2020/08/28/52b1fa30-7753-327e-bead-2f6c5de69437.jpg', 'https://s3.hourplace.co.kr/image/user/9135/2020/08/28/9ef42696-636a-35bb-a015-f0259d4e3570.jpg', 'https://s3.hourplace.co.kr/image/user/9135/2020/08/28/b3cc8ae3-cab8-3cb0-a60e-f8146db05ab6.jpg', 'https://s3.hourplace.co.kr/image/user/9135/2020/08/28/eef4aaa6-cfa4-3607-8828-9bd146758d45.jpg']","['393_0_해운대_오션뷰_파티룸.jpg', '393_1_해운대_오션뷰_파티룸.jpg', '393_2_해운대_오션뷰_파티룸.jpg', '393_3_해운대_오션뷰_파티룸.jpg', '393_4_해운대_오션뷰_파티룸.jpg', '393_5_해운대_오션뷰_파티룸.jpg', '393_6_해운대_오션뷰_파티룸.jpg', '393_7_해운대_오션뷰_파티룸.jpg', '393_8_해운대_오션뷰_파티룸.jpg', '393_9_해운대_오션뷰_파티룸.jpg']",아파트,부산,['# 파티룸'],"62,000",191,12,5,2,안녕하세요,안녕하세요
499,394,"뉴욕처럼,,,,","['https://s3.hourplace.co.kr/temp/images/2019/11/28/c20d1d03-6bd1-376d-b80e-03a326356f24.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/11/28/e730bae4-1380-39f3-b8fd-46030e5aea99.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/11/28/d707caeb-3f5b-341c-949f-35fd83a3d58c.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/11/28/294fd228-4b78-30ab-9551-fd98cb97c8dd.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/11/28/40f3d6c1-c964-3bb9-8b59-071ab1542b42.jpg']","['394_0_뉴욕처럼,,,,.jpg', '394_1_뉴욕처럼,,,,.jpg', '394_2_뉴욕처럼,,,,.jpg', '394_3_뉴욕처럼,,,,.jpg', '394_4_뉴욕처럼,,,,.jpg']",아파트,서울,[],"62,000",99,8,5,3,제가직접 코칭한 인테리어입니당~,제가직접 코칭한 인테리어입니당~
500,395,강남제니복층하우스,"['https://s3.hourplace.co.kr/temp/images/2019/12/13/71e2007f-50ee-36cb-8de0-d64a1601ee5b.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/12/13/28fe61d7-7abf-3d76-b0c4-5089903249a1.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/12/13/206d3b6a-b3c2-3fd1-a915-1eeb5fee2c27.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/12/13/3a88eec4-b3b4-38c7-b987-e3da27cb4efb.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/12/13/6fd44033-98c1-3994-b3a6-0de720452f3c.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/12/13/8a03d51f-2a63-3bb4-b092-9cc637f84e8f.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/12/13/e032fd69-3c2d-3e05-afa8-7015a0582d0b.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/12/13/5a836cc0-b17a-36fc-9e53-8a793d785b3a.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/12/13/44f7e92e-d0bf-37b8-83d6-256b21d2b091.jpg']","['395_0_강남제니복층하우스.jpg', '395_1_강남제니복층하우스.jpg', '395_2_강남제니복층하우스.jpg', '395_3_강남제니복층하우스.jpg', '395_4_강남제니복층하우스.jpg', '395_5_강남제니복층하우스.jpg', '395_6_강남제니복층하우스.jpg', '395_7_강남제니복층하우스.jpg', '395_8_강남제니복층하우스.jpg']",아파트,서울,['# 강남제니로프'],"50,000",40,3,4,1,"강남뱅뱅사거리에 위치하고 있습니다.
깨끗하고 모던하며 화이트계열에 복층구조입니다.
복층에 두개의 침실로 나누어져 있는 독특한 구조입니다.","강남뱅뱅사거리에 위치하고 있습니다.
깨끗하고 모던하며 화이트계열에 복층구조입니다.
복층에 두개의 침실로 나누어져 있는 독특한 구조입니다."
501,396,32평아파트,"['https://s3.hourplace.co.kr/temp/images/2019/12/29/e25c3f00-8189-3f7f-8c28-4a3380e77751.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/12/29/3e4428c0-de0b-33e5-a9f3-90a39709b36d.jpg', 'https://s3.hourplace.co.kr/temp/images/2019/12/29/e154b469-ef60-3db1-976d-63e0bfe9562b.jpg']","['396_0_32평아파트.jpg', '396_1_32평아파트.jpg', '396_2_32평아파트.jpg']",아파트,서울,['# 32평 아파트에요~~리모델링은 올 9월에 해서 깨끗해요'],"62,000",106,14,8,3,리모델링 올 9월에 해서 깨끗해요,리모델링 올 9월에 해서 깨끗해요
502,403,아파트 32평 가정집입니다.,"['https://s3.hourplace.co.kr/temp/images/2020/01/17/090cfef5-a4b1-38c3-8226-18f4af4abe40.jpg', 'https://s3.hourplace.co.kr/temp/images/2020/01/17/c89979a3-c820-3838-b374-ef637af3a503.jpg', 'https://s3.hourplace.co.kr/temp/images/2020/01/17/edda6b1c-5922-38b4-8c2c-91b2fc17eb81.jpg', 'https://s3.hourplace.co.kr/temp/images/2020/01/17/574ccfa4-60d1-3fd9-ac28-7fb93e82867b.jpg']","['403_0_아파트_32평_가정집입니다..jpg', '403_1_아파트_32평_가정집입니다..jpg', '403_2_아파트_32평_가정집입니다..jpg', '403_3_아파트_32평_가정집입니다..jpg']",아파트,서울,['# 녹번 가정집'],"62,000",106,17,3,5,녹번위치 아파트 가정집입니다.,녹번위치 아파트 가정집입니다.
503,404,[경기도 용인시 기흥구] 25평 가정집 대여(신축),"['https://s3.hourplace.co.kr/temp/images/2020/02/15/3aedd3a2-192f-3747-ade4-c8780e5494c8.jpg', 'https://s3.hourplace.co.kr/temp/images/2020/02/15/a2d67c6b-04df-3cda-b6f0-c8cb04af5352.jpg', 'https://s3.hourplace.co.kr/temp/images/2020/02/15/6acb2859-95ec-32fe-bf34-4a7913c2d0f8.jpg', 'https://s3.hourplace.co.kr/temp/images/2020/02/15/085b6a17-8ab9-3c31-99ec-df30b2fb4dee.jpg', 'https://s3.hourplace.co.kr/temp/images/2020/02/15/72e7d2ca-f222-305f-9e22-b4a067a457b2.jpg', 'https://s3.hourplace.co.kr/temp/images/2020/02/15/841ece25-1caf-38cc-be3f-0e1b1c9b3d2b.jpg', 'https://s3.hourplace.co.kr/temp/images/2020/02/15/112cbae9-d778-3c4f-91de-3a17ffdc7110.jpg', 'https://s3.hourplace.co.kr/temp/images/2020/02/15/a9ae52a6-8d8f-3bf5-ad32-6b0fb2761ba2.jpg', 'https://s3.hourplace.co.kr/temp/images/2020/02/15/21bc2f47-a8dc-30c9-825b-c67204a454d1.jpg', 'https://s3.hourplace.co.kr/temp/images/2020/02/15/3d804654-335c-3aea-bb2e-f1fd3671e8b5.jpg', 'https://s3.hourplace.co.kr/temp/images/2020/02/15/f6360f17-8e5c-3c1a-8615-fcdec7db0ea2.jpg']","['404_0_[경기도_용인시_기흥구]_25평_가정집_대여(신축).jpg', '404_1_[경기도_용인시_기흥구]_25평_가정집_대여(신축).jpg', '404_2_[경기도_용인시_기흥구]_25평_가정집_대여(신축).jpg', '404_3_[경기도_용인시_기흥구]_25평_가정집_대여(신축).jpg', '404_4_[경기도_용인시_기흥구]_25평_가정집_대여(신축).jpg', '404_5_[경기도_용인시_기흥구]_25평_가정집_대여(신축).jpg', '404_6_[경기도_용인시_기흥구]_25평_가정집_대여(신축).jpg', '404_7_[경기도_용인시_기흥구]_25평_가정집_대여(신축).jpg', '404_8_[경기도_용인시_기흥구]_25평_가정집_대여(신축).jpg', '404_9_[경기도_용인시_기흥구]_25평_가정집_대여(신축).jpg', '404_10_[경기도_용인시_기흥구]_25평_가정집_대여(신축).jpg']",아파트,경기,"['# 아파트', '# 경기', '# 용인', '# 기흥', '# 가정집', '# 모던', '# 심플', '# 깔끔']","50,000",83,34,10,2,"1. 집소개
- 2019년 4월 완공된 신축 아파트의 꼭대기층(34층)
- 방 3(안방, 서재, 옷방) + 화장실로 구성되어 있으며 식기 및 소품 사용가능함

2. 대여문의
- 헌팅가능시간: 평일저녁 7시이후, 주말(협의필요)
- 날짜 및 시간: 협의후 결정
- 인원: 최대 15명(스텝 및 배우 등을 포함한 총인원)
- 사용료: 시간당 계산(장기간촬영의 경우 협의후 결정)
** 다만 새집이라 파손등 사고없이 조심성있게 깨끗이 이용하실수 있는 촬영팀을 원합니다(복도 촬영 및 복도 내 장비 보관 불가능)

3. 주의사항
- 아파트 내부에선 절대 금연!!(흡연은 옥상에서, 뒷처리 깔끔하게 부탁드립니다)
- 실거주중이므로, 층간소음 발생하지않도록 주의부탁드립니다
- 사용하신 물품이나 가구위치 변경 시 원상복구 부탁드립니다.
- 촬영으로 인해 가구나 구조물의 손상 발생시 비용이 청구됩니다.
- 아파트 단지 내 촬영시, 촬영팀이 아파트 관리사무소에 직접 촬영 협조 받으셔야 합니다","1. 집소개
- 2019년 4월 완공된 신축 아파트의 꼭대기층(34층)
- 방 3(안방, 서재, 옷방) + 화장실로 구성되어 있으며 식기 및 소품 사용가능함

2. 대여문의
- 헌팅가능시간: 평일저녁 7시이후, 주말(협의필요)
- 날짜 및 시간: 협의후 결정
- 인원: 최대 15명(스텝 및 배우 등을 포함한 총인원)
- 사용료: 시간당 계산(장기간촬영의 경우 협의후 결정)
** 다만 새집이라 파손등 사고없이 조심성있게 깨끗이 이용하실수 있는 촬영팀을 원합니다(복도 촬영 및 복도 내 장비 보관 불가능)

3. 주의사항
- 아파트 내부에선 절대 금연!!(흡연은 옥상에서, 뒷처리 깔끔하게 부탁드립니다)
- 실거주중이므로, 층간소음 발생하지않도록 주의부탁드립니다
- 사용하신 물품이나 가구위치 변경 시 원상복구 부탁드립니다.
- 촬영으로 인해 가구나 구조물의 손상 발생시 비용이 청구됩니다.
- 아파트 단지 내 촬영시, 촬영팀이 아파트 관리사무소에 직접 촬영 협조 받으셔야 합니다"
